=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.14 01:44:11 =~=~=~=~=~=~=~=~=~=~=~=
-16500
-16480
-16536
-16520
-16544
-16588
-16456
-16464
-16580
-16516
-16448
-16496
-16528
-16520
-16544
-16536
-16524
-16500
-16492
-16540
-16524
-16528
-16532
-16480
-16504
-16552
-16540
-16512
-16496
-16516
-16500
-16484
-16484
-16496
-16532
-16592
-16580
-16572
-16556
-16476
-16472
-16516
-16548
-16548
-16484
-16444
-16436
-16436
-16456
-16480
-16532
-16552
-16548
-16484
-16432
-16528
-16568
-16524
-16504
-16496
-16548
-16560
-16568
-16580
-16532
-16508
-16412
-16428
-16456
-16452
-16480
-16460
-16552
-16564
-16388
-16416
-16500
-16464
-16488
-16572
-16592
-16592
-16476
-16432
-16496
-16544
-16528
-16504
-16512
-16536
-16508
-16472
-16468
-16476
-16484
-16488
-16492
-16560
-16588
-16540
-16500
-16496
-16552
-16592
-16528
-16480
-16568
-16552
-16480
-16408
-16428
-16480
-16480
-16492
-16512
-16560
-16560
-16620
-16640
-16576
-16540
-16492
-16444
-16488
-16540
-16560
-16528
-16508
-16504
-16504
-16508
-16532
-16508
-16492
-16456
-16452
-16500
-16540
-16568
-16508
-16500
-16540
-16500
-16544
-16564
-16532
-16572
-16560
-16520
-16524
-16528
-16568
-16588
-16532
-16484
-16480
-16500
-16508
-16488
-16476
-16448
-16488
-16564
-16576
-16548
-16492
-16532
-16536
-16448
-16452
-16532
-16520
-16488
-16504
-16480
-16516
-16504
-16444
-16444
-16492
-16540
-16536
-16492
-16460
-16492
-16464
-16448
-16444
-16476
-16508
-16528
-16512
-16520
-16596
-16560
-16528
-16548
-16532
-16488
-16500
-16552
-16484
-16476
-16536
-16552
-16584
-16552
-16560
-16552
-16516
-16524
-16508
-16480
-16528
-16532
-16508
-16464
-16428
-16484
-16488
-16484
-16560
-16620
-16536
-16508
-16556
-16560
-16560
-16536
-16536
-16528
-16500
-16468
-16432
-16520
-16612
-16580
-16548
-16528
-16512
-16472
-16464
-16496
-16524
-16496
-16524
-16548
-16520
-16556
-16580
-16572
-16496
-16464
-16468
-16504
-16516
-16516
-16516
-16476
-16432
-16508
-16516
-16476
-16588
-16552
-16480
-16536
-16528
-16488
-16500
-16488
-16420
-16444
-16540
-16560
-16560
-16556
-16604
-16580
-16548
-16620
-16560
-16460
-16464
-16516
-16540
-16516
-16472
-16456
-16500
-16480
-16492
-16488
-16448
-16508
-16508
-16504
-16500
-16516
-16528
-16516
-16524
-16512
-16536
-16612
-16588
-16532
-16576
-16540
-16512
-16516
-16516
-16520
-16524
-16576
-16592
-16516
-16480
-16552
-16588
-16572
-16612
-16608
-16536
-16536
-16512
-16532
-16524
-16468
-16512
-16524
-16468
-16444
-16432
-16512
-16548
-16548
-16588
-16540
-16516
-16556
-16544
-16456
-16400
-16412
-16448
-16520
-16500
-16468
-16520
-16560
-16564
-16504
-16452
-16504
-16544
-16500
-16448
-16436
-16472
-16520
-16484
-16508
-16524
-16488
-16516
-16492
-16488
-16480
-16484
-16520
-16488
-16488
-16444
-16492
-16548
-16480
-16400
-16420
-16392
-16424
-16480
-16456
-16532
-16600
-16592
-16584
-16564
-16532
-16504
-16468
-16476
-16488
-16500
-16544
-16544
-16528
-16516
-16444
-16456
-16516
-16552
-16632
-16564
-16500
-16528
-16540
-16532
-16508
-16528
-16512
-16468
-16444
-16460
-16504
-16576
-16540
-16476
-16484
-16512
-16512
-16504
-16460
-16436
-16416
-16468
-16468
-16428
-16452
-16488
-16456
-16484
-16524
-16496
-16476
-16488
-16472
-16532
-16628
-16560
-16532
-16588
-16548
-16452
-16480
-16480
-16460
-16480
-16492
-16544
-16524
-16500
-16536
-16532
-16516
-16476
-16492
-16508
-16536
-16580
-16512
-16504
-16556
-16532
-16500
-16528
-16504
-16464
-16468
-16468
-16496
-16536
-16524
-16560
-16544
-16460
-16436
-16440
-16464
-16452
-16456
-16552
-16608
-16544
-16504
-16460
-16432
-16484
-16560
-16572
-16552
-16576
-16512
-16472
-16508
-16520
-16484
-16512
-16524
-16496
-16548
-16544
-16500
-16532
-16560
-16532
-16544
-16492
-16480
-16532
-16520
-16564
-16568
-16476
-16392
-16400
-16440
-16472
-16472
-16480
-16500
-16508
-16504
-16520
-16508
-16468
-16524
-16584
-16508
-16468
-16464
-16476
-16524
-16584
-16528
-16408
-16376
-16480
-16588
-16552
-16496
-16516
-16536
-16456
-16452
-16600
-16584
-16492
-16432
-16440
-16488
-16464
-16444
-16508
-16528
-16524
-16584
-16572
-16488
-16468
-16556
-16572
-16504
-16540
-16620
-16560
-16560
-16572
-16596
-16476
-16396
-16428
-16524
-16504
-16524
-16556
-16548
-16564
-16524
-16576
-16624
-16588
-16528
-16556
-16488
-16384
-16448
-16500
-16484
-16480
-16516
-16572
-16536
-16468
-16480
-16460
-16480
-16504
-16484
-16452
-16416
-16496
-16532
-16428
-16416
-16472
-16504
-16528
-16524
-16492
-16544
-16580
-16480
-16400
-16400
-16400
-16420
-16436
-16476
-16512
-16504
-16516
-16548
-16500
-16484
-16508
-16464
-16484
-16492
-16528
-16608
-16560
-16504
-16520
-16552
-16544
-16556
-16600
-16588
-16532
-16548
-16504
-16448
-16576
-16584
-16512
-16520
-16524
-16556
-16596
-16584
-16528
-16516
-16516
-16524
-16576
-16532
-16548
-16576
-16524
-16476
-16464
-16532
-16532
-16592
-16604
-16596
-16592
-16536
-16536
-16532
-16532
-16564
-16544
-16508
-16528
-16540
-16552
-16532
-16524
-16568
-16548
-16528
-16492
-16496
-16500
-16484
-16472
-16532
-16588
-16504
-16464
-16532
-16576
-16572
-16572
-16592
-16552
-16456
-16492
-16524
-16508
-16644
-16728
-16628
-16544
-16512
-16512
-16472
-16456
-16524
-16524
-16528
-16516
-16476
-16484
-16528
-16536
-16580
-16532
-16484
-16504
-16532
-16528
-16512
-16524
-16488
-16496
-16548
-16584
-16604
-16592
-16556
-16460
-16436
-16464
-16432
-16416
-16452
-16468
-16508
-16540
-16516
-16468
-16496
-16548
-16536
-16532
-16488
-16500
-16476
-16492
-16568
-16560
-16452
-16456
