=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.16 18:48:30 =~=~=~=~=~=~=~=~=~=~=~=,,,
821,-6767,2444,
798,-6727,2347,
579,-6875,2303,
119,-7049,2372,
-227,-7643,2409,
-662,-8405,2514,
-998,-8918,2538,
-1169,-9450,2538,
-1443,-9714,2428,
-1772,-9591,2316,
-1997,-9078,2262,
-2348,-8231,2178,
-2636,-7390,2138,
-2788,-6934,2078,
-2852,-6395,2059,
-2708,-6085,2095,
-2567,-6021,2171,
-2440,-6104,2306,
-2282,-6236,2427,
-2186,-6487,2547,
-1969,-6614,2773,
-1833,-6634,2968,
-1785,-6518,3015,
-1734,-6255,3105,
-1696,-6044,3214,
-1695,-5706,3251,
-1756,-5522,3408,
-1843,-5618,3519,
-1949,-5852,3669,
-2048,-6393,3780,
-2046,-6993,3862,
-2073,-7588,3922,
-2065,-7833,3986,
-2031,-7946,3990,
-2012,-7878,3986,
-1890,-7610,3879,
-1782,-7391,3761,
-1769,-7070,3631,
-1632,-6661,3478,
-1462,-6305,3257,
-1201,-6047,2953,
-1030,-5754,2643,
-761,-5509,2426,
-488,-5434,2145,
-234,-5326,1852,
163,-5240,1688,
416,-5107,1439,
511,-4925,1315,
516,-4799,1227,
595,-4741,1132,
642,-4667,1023,
677,-4587,1007,
811,-4580,1025,
881,-4551,1053,
947,-4532,1138,
1017,-4545,1243,
1053,-4543,1340,
1088,-4510,1396,
1023,-4553,1469,
985,-4640,1537,
928,-4692,1603,
907,-4759,1693,
909,-4812,1787,
895,-4797,1838,
868,-4721,1925,
878,-4545,1964,
794,-4418,2069,
671,-4228,2110,
618,-4096,2121,
523,-4013,2123,
388,-3927,2076,
238,-3907,2066,
73,-4012,2025,
-86,-4164,2039,
-215,-4283,2010,
-301,-4442,1977,
-462,-4494,1917,
-612,-4572,1852,
-870,-4749,1800,
-1223,-5102,1853,
-1507,-5431,1833,
-1653,-5890,1688,
-1660,-6333,1522,
-1580,-6603,1322,
-1450,-6703,1107,
-1365,-6705,911,
-1272,-6297,799,
-1223,-5950,607,
-1194,-5397,368,
-1177,-4754,220,
-1087,-4422,-45,
-1016,-4093,-254,
-810,-4106,-342,
-453,-4370,-450,
-56,-4562,-497,
251,-4768,-545,
570,-4887,-479,
755,-4967,-438,
951,-4905,-374,
985,-4740,-282,
962,-4437,-165,
887,-4008,-123,
760,-3695,0,
730,-3277,29,
716,-3093,66,
674,-2859,123,
577,-2974,348,
579,-3479,643,
532,-4214,850,
589,-4702,1125,
628,-5278,1285,
689,-5493,1435,
639,-5607,1500,
496,-5455,1569,
237,-5306,1645,
103,-4984,1780,
-184,-4786,1861,
-317,-4698,2006,
-375,-4617,2045,
-377,-4695,2101,
-294,-4788,2141,
-241,-4884,2178,
-104,-4982,2171,
-92,-5028,2186,
-80,-5067,2105,
-113,-5069,2044,
-209,-5060,2045,
-284,-5152,2023,
-304,-5322,1958,
-249,-5360,1897,
-142,-5647,1877,
-27,-6052,1869,
84,-6376,1910,
108,-6936,1918,
281,-7312,1963,
345,-7814,1987,
407,-8121,2052,
433,-8281,2083,
428,-8342,2029,
466,-8230,2013,
428,-8151,1957,
464,-8000,1967,
401,-7960,1968,
395,-7981,1946,
437,-7880,1903,
537,-7731,1917,
663,-7601,1871,
757,-7248,1802,
825,-6976,1708,
869,-6460,1583,
852,-6023,1528,
825,-5777,1456,
859,-5482,1368,
980,-5356,1289,
1044,-5301,1208,
1094,-5230,1129,
1240,-5031,1072,
1276,-4913,1021,
1345,-4593,1068,
1300,-4252,1004,
1039,-4140,1037,
888,-4172,1090,
642,-4426,1117,
485,-4766,1109,
461,-5291,1099,
463,-5861,1037,
555,-6213,1061,
554,-6578,1066,
612,-6808,1076,
553,-7025,1155,
561,-7173,1204,
555,-7405,1309,
548,-7855,1393,
748,-8468,1457,
1012,-8958,1584,
1216,-9585,1635,
1500,-9906,1676,
1646,-9876,1773,
1648,-9583,1735,
1558,-9131,1739,
1438,-8794,1683,
1288,-8243,1663,
967,-7651,1582,
794,-7226,1461,
703,-6746,1382,
643,-6481,1280,
772,-6373,1220,
945,-6241,1233,
1146,-6163,1186,
1354,-5933,1179,
1346,-5517,1165,
1335,-5147,1127,
1202,-4489,1028,
1108,-3687,977,
901,-3211,876,
827,-2587,758,
764,-2096,716,
839,-1890,670,
916,-1630,609,
945,-1554,616,
899,-1699,697,
890,-2000,727,
935,-2217,727,
947,-2471,697,
792,-2565,550,
643,-2522,542,
359,-2509,506,
75,-2421,445,
-263,-2336,471,
-588,-2317,313,
-772,-2312,246,
-975,-2284,94,
-1086,-2390,40,
-1057,-2493,4,
-1052,-2580,1,
-993,-2753,19,
-922,-2876,83,
-839,-3179,174,
-769,-3514,238,
-683,-3728,328,
-614,-4053,381,
-495,-4425,478,
-327,-4677,641,
-200,-5085,717,
51,-5333,826,
176,-5589,960,
348,-5647,1056,
440,-5649,1069,
467,-5472,1058,
536,-5238,1059,
623,-4831,972,
715,-4337,927,
809,-3994,857,
861,-3441,769,
915,-3141,672,
920,-2708,516,
938,-2390,395,
934,-2274,336,
955,-2185,253,
1067,-2217,178,
1158,-2092,120,
1276,-1786,31,
1370,-1521,-55,
1366,-1061,-64,
1293,-780,-143,
1158,-428,-156,
1040,-221,-180,
862,-152,-223,
788,-110,-270,
577,-171,-310,
298,-195,-296,
120,-245,-309,
-57,-340,-304,
-157,-448,-245,
-296,-632,-138,
-440,-782,-10,
-481,-1178,21,
-590,-1564,129,
-678,-2169,223,
-751,-2728,259,
-829,-3060,218,
-867,-3352,143,
-1052,-3390,14,
-1171,-3388,-188,
-1236,-3327,-273,
-1204,-3299,-360,
-1135,-3331,-442,
-1000,-3437,-455,
-894,-3679,-379,
-606,-3991,-275,
-282,-4234,-388,
-95,-4551,-400,
151,-4781,-291,
310,-4785,-145,
311,-4725,-17,
327,-4575,156,
263,-4168,191,
248,-3747,182,
164,-3488,243,
59,-3255,299,
-49,-3224,366,
-85,-3268,428,
-16,-3279,473,
97,-3112,492,
166,-2899,504,
276,-2409,475,
449,-1724,450,
625,-1260,359,
736,-745,341,
860,-549,296,
883,-504,246,
850,-682,226,
855,-995,266,
741,-1347,346,
686,-1876,432,
545,-2440,484,
402,-2757,577,
321,-3290,643,
288,-3562,709,
209,-3852,724,
126,-3926,738,
-57,-3968,769,
-211,-4065,802,
-456,-4175,874,
-602,-4640,937,
-707,-5241,1018,
-751,-5649,1091,
-692,-6032,1171,
-537,-6186,1222,
-334,-6127,1315,
-272,-5809,1334,
-147,-5355,1387,
-80,-5016,1387,
-103,-4699,1409,
-102,-4579,1402,
6,-4653,1396,
75,-4882,1386,
286,-5006,1359,
487,-5157,1281,
661,-5113,1264,
811,-4860,1219,
827,-4214,1040,
848,-3314,895,
670,-2737,643,
599,-1938,490,
479,-1478,191,
453,-1071,-85,
371,-882,-251,
391,-911,-475,
450,-955,-627,
515,-846,-847,
526,-405,-1066,
468,71,-1419,
371,826,-1815,
375,1587,-2028,
432,2012,-2414,
452,2469,-2589,
644,2728,-2825,
883,2767,-3019,
1027,2671,-3064,
1252,2517,-3102,
1469,2317,-3116,
1615,2055,-3062,
1739,1918,-3013,
1856,1719,-2880,
1901,1654,-2841,
1790,1595,-2731,
1598,1494,-2655,
1504,1303,-2561,
1315,1089,-2373,
1278,651,-2157,
1267,84,-2025,
1304,-298,-1779,
1387,-835,-1543,
1472,-1218,-1390,
1511,-1540,-1254,
1635,-1983,-1236,
1257,-2213,-540,
243,-2313,-367,
-207,-2499,-365,
-455,-2831,-29,
-737,-3194,289,
-792,-3406,603,
-798,-3610,847,
-544,-3698,980,
-527,-3582,1212,
-540,-3243,1273,
-601,-2995,1128,
-564,-2590,885,
-709,-2135,862,
-917,-1705,636,
-992,-1055,316,
-847,-422,-18,
-363,-110,-521,
-178,318,-575,
-116,593,-425,
-176,819,-225,
-519,924,-58,
-1173,927,22,
-1519,899,-1,
-1895,832,-125,
-2025,743,-228,
-2139,683,-230,
-2220,565,-280,
-2461,323,-203,
-2676,130,-24,
-2853,-274,173,
-3221,-697,293,
-3509,-960,541,
-3659,-1374,688,
-3813,-1772,919,
-3675,-2015,1121,
-3565,-2269,1180,
-3509,-2461,1235,
-3504,-2503,1296,
-3655,-2597,1207,
-3700,-2691,678,
-3461,-2867,-192,
-3037,-3218,-461,
-2997,-3745,194,
-2664,-3988,338,
-1929,-4129,386,
-1448,-4507,324,
-675,-4713,300,
-368,-4779,781,
-265,-4578,1115,
-24,-4416,987,
189,-4236,1120,
260,-3902,1070,
645,-3475,940,
862,-3153,1061,
1175,-2438,924,
1314,-1992,945,
1328,-1332,885,
1343,-750,883,
1262,-533,651,
1136,-434,570,
878,-491,452,
763,-647,348,
502,-848,276,
355,-1112,183,
248,-1254,191,
182,-1319,168,
190,-1408,154,
201,-1417,113,
240,-1510,-81,
331,-1519,-235,
346,-1585,-412,
387,-1686,-557,
383,-1723,-785,
333,-1743,-908,
284,-1839,-896,
258,-1886,-922,
314,-2033,-818,
392,-2194,-681,
428,-2353,-552,
453,-2512,-446,
399,-2677,-267,
365,-2768,-79,
381,-2858,70,
248,-2912,168,
198,-2972,207,
149,-2963,281,
128,-2900,398,
137,-2987,483,
213,-2985,601,
318,-2891,684,
445,-2904,767,
535,-2853,898,
629,-2918,1002,
769,-2962,1004,
892,-3085,1141,
971,-3273,1210,
1005,-3717,1470,
1156,-4423,1623,
1378,-5017,1960,
1679,-6087,2202,
2083,-6950,2349,
2523,-7378,2508,
2792,-7737,2570,
3202,-7794,2523,
3553,-7745,2479,
3739,-7662,2331,
3976,-7630,2268,
4199,-7634,2152,
4308,-7668,2093,
4417,-7772,2043,
4494,-7865,1988,
4500,-7937,1937,
4588,-7946,1904,
4452,-7948,1812,
4217,-7870,1770,
4001,-7707,1708,
3631,-7342,1591,
3243,-6923,1455,
3012,-6241,1321,
2675,-5514,1138,
2302,-5044,982,
1997,-4529,958,
1387,-4292,1004,
971,-4060,1056,
751,-4003,1176,
438,-4052,1273,
239,-4161,1271,
7,-4209,1291,
-105,-4176,1217,
-108,-4131,1131,
-200,-3968,1054,
-279,-3864,954,
-280,-3752,845,
-389,-3686,719,
-545,-3790,599,
-556,-3847,490,
-618,-3867,359,
-615,-4045,1094,
27,-5751,1765,
1077,-6143,1802,
1425,-5883,1474,
1465,-5659,1200,
1297,-5653,858,
1129,-5294,597,
1053,-4810,502,
1030,-4569,378,
994,-4166,281,
988,-3940,161,
940,-3778,72,
900,-3684,85,
914,-3738,33,
932,-3684,31,
1067,-3680,23,
1142,-3676,85,
1177,-3632,-39,
1260,-3526,11,
1391,-3413,-31,
1440,-3276,72,
1509,-3256,163,
1476,-3164,178,
1495,-3136,139,
1751,-3171,120,
2093,-3191,125,
2310,-3210,198,
2550,-2990,251,
2832,-2814,229,
2949,-2546,185,
2941,-2295,-10,
2938,-2213,-50,
2909,-2040,-127,
2955,-1924,-144,
2938,-1810,-86,
2988,-1729,-102,
3033,-1643,-198,
2990,-1625,-212,
3051,-1710,-280,
3056,-1790,-359,
3166,-1945,-289,
3191,-2132,-289,
3337,-2276,-317,
3637,-2461,-236,
3656,-2525,-197,
3685,-2545,-33,
3405,-2498,196,
3303,-2361,387,
2948,-2157,750,
2592,-1929,994,
2158,-1858,1179,
1688,-1850,1110,
923,-1384,499,
28,-993,474,
-472,-679,527,
-1387,183,532,
-2208,779,608,
-2660,1473,748,
-3153,1622,1266,
-3352,1603,1798,
-3396,1519,2220,
-3417,1435,2737,
-3676,1433,3039,
-3907,1610,3102,
-4136,1764,3000,
-4267,2150,2846,
-4221,2517,2650,
-3991,2730,2492,
-3705,2901,2492,
-3478,2934,2595,
-3008,2904,2729,
-2638,2818,2818,
-2355,2782,2750,
-2023,2727,2626,
-1864,2726,2385,
-1678,2724,2170,
-1474,2806,1896,
-1310,2743,1619,
-1166,2756,1463,
-911,2633,1308,
-708,2589,1216,
-593,2446,1149,
-399,2398,1073,
-334,2437,1075,
-266,2477,1058,
-226,2543,972,
-147,2647,1001,
-24,2801,990,
-34,2807,1063,
59,2851,1084,
159,2844,1065,
226,2761,1019,
292,2777,991,
303,3351,1014,
-1483,4743,1494,
-3457,6200,2218,
-4470,9390,2681,
-4526,8313,2872,
-1642,5996,3242,
-1412,5859,3645,
-1945,5935,3870,
-1664,5066,4080,
-829,3289,4052,
796,2562,2512,
-73,1037,-2108,
-2227,-202,-1454,
-1966,-708,-128,
-1428,-779,182,
-960,-405,240,
-460,-53,1166,
177,822,2754,
938,1206,3758,
1273,1522,4707,
1683,1407,5198,
1956,1160,5871,
2272,632,6631,
2710,16,7062,
2929,-212,7474,
3102,-351,7569,
2984,-395,7525,
2765,-379,7278,
2072,-557,6993,
1152,-770,6262,
483,-1542,4960,
-397,-2772,3852,
-984,-3693,1962,
-1147,-5209,668,
-1189,-6845,-1203,
-912,-8002,-2995,
-573,-9661,-4532,
14,-11241,-5421,
619,-12218,-6682,
1352,-13590,-7638,
1854,-14803,-8387,
2737,-15724,-8800,
3612,-16553,-9339,
4480,-16937,-9739,
5138,-17384,-9947,
6006,-17694,-10037,
6826,-17867,-10096,
7372,-18031,-10116,
7759,-18142,-10088,
7758,-17973,-10118,
7606,-17442,-10036,
7275,-16543,-9873,
6701,-15480,-9540,
5733,-14680,-9289,
4769,-13572,-9011,
4108,-12555,-8689,
3252,-11587,-8430,
2383,-11007,-7902,
1511,-10120,-7297,
944,-9281,-6623,
253,-8425,-6199,
-477,-7836,-5582,
-911,-6753,-4984,
-1552,-5637,-4607,
-2066,-4444,-4010,
-2449,-3650,-3411,
-2552,-2446,-2869,
-2557,-1328,-2361,
-2435,-424,-1660,
-2196,196,-818,
-2044,992,151,
-1786,1631,900,
-1622,1976,2150,
-1533,2427,3464,
-1345,2733,4368,
-1093,2908,5596,
-1020,3110,6699,
-728,3157,7253,
-405,3175,8010,
-280,3160,8331,
-81,2768,8820,
11,2117,8981,
46,697,8872,
-133,-467,7989,
-640,-2325,6882,
-1097,-3492,4600,
-1390,-5187,1855,
-1541,-6715,-30,
-1703,-8163,-2854,
-1769,-8896,-5538,
-1715,-9864,-7923,
-1519,-10625,-9239,
-1168,-11383,-10869,
-781,-11980,-12132,
-369,-12397,-12940,
28,-12832,-13536,
306,-13160,-14056,
668,-13393,-14358,
921,-13531,-14756,
1053,-13589,-15140,
862,-13545,-15534,
719,-13406,-15768,
346,-13231,-15992,
-157,-13040,-16176,
-748,-12691,-16219,
-1186,-12326,-16080,
-1892,-11932,-15845,
-2499,-11370,-15696,
-3092,-10785,-15273,
-3664,-10077,-14809,
-4148,-9344,-14205,
-4542,-8895,-13448,
-4797,-8111,-12680,
-4930,-7398,-11826,
-5047,-6811,-11286,
-5061,-6170,-10418,
-5067,-5781,-9640,
-4981,-5239,-8773,
-4908,-4711,-8077,
-4889,-4240,-7617,
-4787,-3759,-6877,
-4658,-3470,-6066,
-4550,-3062,-5262,
-4297,-2617,-4669,
-3947,-2191,-3672,
-3492,-1937,-2641,
-3013,-1488,-1548,
-2646,-1263,-370,
-2245,-1125,402,
-1868,-1090,1442,
-1673,-1122,2224,
-1291,-1310,2617,
-960,-1632,3102,
-761,-1829,3370,
-617,-2037,3340,
-360,-2378,3282,
-22,-2663,3021,
225,-3249,2820,
499,-4018,2436,
738,-4501,1879,
860,-5273,1465,
876,-5759,943,
885,-6462,318,
822,-7153,-65,
930,-7481,-657,
1023,-7836,-1083,
1227,-8053,-1563,
1285,-8070,-2088,
1305,-8018,-2649,
1195,-7831,-3037,
1077,-7672,-3629,
811,-7586,-4067,
599,-7466,-4462,
203,-7332,-4656,
-192,-7202,-5021,
-411,-7075,-5174,
-850,-6959,-5308,
-1329,-6894,-5503,
-1824,-6764,-5791,
-2139,-6677,-6097,
-2608,-6615,-6242,
-3034,-6483,-6556,
-3369,-6417,-6749,
-3482,-6265,-6968,
-3638,-6087,-7065,
-3717,-5891,-7093,
-3795,-5758,-7054,
-3781,-5502,-7029,
-3745,-5315,-7125,
-3613,-5011,-7128,
-3532,-4853,-7125,
-3385,-4594,-6992,
-3279,-4368,-6814,
-3090,-4196,-6625,
-2942,-3984,-6263,
-2725,-3901,-5776,
-2627,-3697,-5128,
-2433,-3473,-4758,
-2287,-3325,-4226,
-2044,-3156,-3691,
-1843,-2739,-3224,
-1748,-2187,-2720,
-1533,-1513,-2333,
-1382,-1078,-1746,
-1164,-403,-1092,
-1024,248,-279,
-795,809,319,
-490,1125,1274,
-252,1416,1929,
144,1525,2988,
426,1636,4098,
902,1706,4831,
1451,1764,5873,
1840,1897,6481,
2466,2044,7353,
2752,2264,8062,
3078,2557,8540,
3227,2690,9233,
3356,2919,9867,
3571,2958,10214,
3648,2958,10628,
3637,2888,10967,
3609,2793,11069,
3583,2624,11088,
3542,2461,10961,
3325,2238,10763,
3001,1969,10417,
2729,1255,9873,
2269,120,9306,
1845,-782,8207,
1628,-2198,7451,
1363,-3188,6095,
1203,-4623,4667,
1141,-5965,3776,
1112,-7151,2521,
1002,-7753,1493,
1042,-8515,933,
1097,-8839,210,
1034,-9332,-500,
931,-9889,-949,
814,-10250,-1720,
772,-10827,-2670,
742,-11315,-3600,
800,-11691,-4191,
881,-11982,-5023,
949,-12209,-5660,
804,-12297,-6016,
664,-12268,-6421,
397,-12190,-6630,
266,-11987,-6743,
72,-11726,-6727,
-121,-11542,-6688,
-315,-11171,-6608,
-436,-10604,-6456,
-479,-9918,-6298,
-467,-9070,-5832,
-344,-8574,-5187,
-257,-7894,-4434,
-14,-7384,-3913,
234,-7077,-3135,
386,-6512,-2466,
562,-5757,-2062,
629,-5218,-1519,
719,-4340,-1025,
806,-3410,-711,
934,-2886,-219,
1024,-2225,288,
1042,-1592,615,
1123,-1172,1181,
1160,-604,1736,
1132,-27,2012,
1045,363,2391,
992,900,2583,
904,1261,2726,
846,1762,2858,
782,2091,3098,
724,2480,3488,
652,2844,3737,
657,3076,4105,
627,3403,4300,
592,3635,4534,
568,3931,4653,
406,4187,4644,
178,4371,4457,
-10,4535,4261,
-215,4669,3836,
-345,4614,3362,
-497,4273,3100,
-645,3878,2695,
-751,2973,2427,
-863,2216,1855,
-1062,1187,1087,
-1201,208,555,
-1516,-299,-334,
-1710,-959,-1203,
-1943,-1413,-1781,
-2114,-1656,-2369,
-2390,-1539,-2037,
-2784,-1353,-1977,
-2725,-1305,-2030,
-1919,-1415,-1838,
-798,-1498,-1234,
141,-1591,-915,
577,-1661,-790,
1067,-1663,-626,
1203,-1597,-499,
1229,-1525,-432,
1082,-1463,-351,
1055,-1318,-234,
891,-1121,-80,
409,-953,157,
-113,-615,245,
-1076,-419,442,
-1808,16,683,
-2978,445,760,
-3936,729,857,
-4384,1161,842,
-4743,1458,786,
-4898,1740,821,
-4943,2114,809,
-4995,2278,934,
-5028,2591,1028,
-4955,2871,1167,
-4871,2999,1397,
-4735,3134,1734,
-4448,3123,2060,
-4138,2910,2442,
-3802,2476,2870,
-3302,2046,3149,
-2769,1852,3534,
-2419,1719,3907,
-1872,1717,4139,
-1239,1734,4492,
-907,1766,4782,
-356,1797,5027,
96,1771,5341,
350,1449,5604,
679,1189,5963,
946,626,6276,
1281,-114,6513,
1759,-522,6888,
2043,-980,7126,
2502,-1175,7309,
2707,-1266,7468,
2903,-1331,7475,
2923,-1286,7497,
2901,-1220,7463,
2574,-1221,7351,
2151,-1227,7053,
1646,-1427,6836,
655,-1802,6480,
-591,-2058,5660,
-1616,-2454,4558,
-3294,-2673,3900,
-4806,-2819,2983,
-5937,-2930,2271,
-6427,-2974,1567,
-7143,-3833,23,
-9352,-4519,-1554,
-10187,-5630,-1729,
-10177,-5974,-1890,
-8626,-5096,-1843,
-8283,-4506,-1483,
-7412,-3824,-1002,
-6591,-3077,-523,
-5265,-1944,-387,
-4252,-1515,-79,
-4003,-1320,74,
-4054,-1715,61,
-4171,-2044,-17,
-3794,-2315,-301,
-3717,-2596,-619,
-3506,-2821,-841,
-3106,-3097,-1129,
-2316,-3243,-1391,
-1591,-3120,-1735,
-628,-2882,-2009,
187,-2772,-2340,
907,-2701,-2670,
1311,-2706,-2866,
1787,-2802,-3330,
2160,-2857,-3746,
2482,-3119,-4114,
2870,-3380,-4369,
3275,-3499,-4815,
3521,-3451,-5202,
3604,-3228,-5658,
3598,-2811,-5944,
3540,-2552,-6297,
3522,-2059,-6597,
3462,-1532,-6705,
3474,-960,-6708,
3159,-647,-6396,
2804,-325,-5863,
2000,-298,-5472,
1251,-389,-4844,
758,-859,-4080,
38,-1392,-3546,
-616,-1851,-2665,
-957,-2490,-1566,
-1462,-2899,-808,
-1779,-3034,439,
-1895,-3125,1759,
-1915,-3071,2583,
-1838,-3025,3689,
-1673,-2996,4710,
-1567,-3000,5560,
-1295,-3055,6088,
-983,-2777,6738,
-49,-1881,7667,
5070,5218,10943,
14265,7134,12081,
14809,7807,12884,
14212,6060,13246,
11304,4180,13318,
9253,2612,12626,
5858,1638,11602,
2997,135,10460,
222,-350,8568,
-433,-502,6574,
-601,-285,5326,
-427,-27,3629,
-318,286,2354,
-143,425,1700,
-90,333,1070,
-325,40,805,
-721,-149,537,
-927,-290,455,
-1108,-344,343,
-1173,-334,296,
-1145,-408,228,
-976,-450,82,
-748,-732,59,
-227,-1097,-143,
154,-1770,-388,
792,-2393,-657,
1544,-2812,-962,
1852,-3226,-1158,
2405,-3437,-1438,
3034,-3551,-1599,
3326,-3639,-1654,
3720,-3816,-1666,
3858,-4038,-1635,
3693,-4228,-1550,
3611,-4784,-1530,
3492,-5317,-1523,
3314,-5816,-1495,
3597,-5746,-3390,
3480,-6390,-4926,
3280,-7047,-5879,
3783,-7569,-5751,
4725,-8024,-4777,
5333,-7985,-3267,
6009,-7541,-2194,
6727,-6998,-569,
7156,-6281,623,
7489,-5605,1312,
7678,-5333,2201,
7599,-5212,3167,
7502,-5218,3748,
7348,-5292,4676,
7283,-5384,5338,
6960,-5991,5235,
5610,-6619,4948,
4923,-7648,4838,
4096,-8374,4697,
3984,-8536,4156,
3920,-8579,3470,
3646,-8462,2924,
3154,-8267,2221,
2708,-7868,1362,
1885,-7286,748,
784,-6784,-102,
0,-5818,-958,
-1059,-4633,-1480,
-1948,-3842,-2165,
-2443,-2761,-2611,
-2919,-1863,-2841,
-3128,-1153,-2961,
-3122,-783,-3013,
-3031,-335,-2874,
-2974,48,-2794,
-2944,303,-2739,
-2907,490,-2730,
-2918,644,-2740,
-2949,843,-2827,
-2918,999,-2859,
-2939,1233,-2918,
-2852,1430,-2930,
-2889,1526,-2947,
-2861,1612,-3077,
-2787,1621,-3190,
-2696,1657,-3420,
-2489,1654,-3648,
-2349,1771,-3870,
-2030,1781,-3985,
-1637,1792,-4061,
-1355,1692,-4060,
-1147,1479,-3915,
-848,1083,-3686,
-681,735,-3321,
-629,85,-2789,
-469,-602,-2465,
-338,-1035,-1962,
-193,-1457,-1483,
80,-1773,-1139,
325,-1935,-771,
546,-2068,-341,
869,-2243,-41,
1167,-2224,350,
1309,-2248,691,
1359,-2154,986,
1345,-2044,1310,
1254,-1873,1553,
1179,-1650,1831,
1030,-1472,2131,
908,-1282,2304,
750,-1139,2475,
685,-988,2648,
582,-752,2656,
334,-829,1020,
11,-1000,157,
-580,-1542,-822,
-1334,-2656,-1813,
-2418,-3579,-2158,
-3126,-4255,-2526,
-3722,-4450,-2670,
-4265,-4434,-2762,
-4455,-4281,-2664,
-4498,-4027,-2591,
-4407,-3877,-2323,
-4233,-3773,-2033,
-4069,-3755,-1722,
-3846,-3657,-1521,
-3699,-3696,-1182,
-3536,-3835,-818,
-3380,-4055,-505,
-2959,-4238,-381,
-2454,-4415,-240,
-1872,-4521,-276,
-1480,-4604,-391,
-936,-4737,-540,
-396,-4760,-704,
-103,-4785,-781,
361,-4796,-747,
848,-4837,-614,
1229,-4737,-416,
1760,-4579,-267,
2335,-4471,-127,
2657,-4180,-69,
3116,-3957,-112,
3377,-3804,-238,
3438,-3694,-456,
3515,-3580,-635,
3489,-3571,-855,
3473,-3630,-1121,
3479,-3739,-1287,
3382,-3834,-1440,
3273,-3978,-1659,
3130,-4066,-1731,
2802,-4115,-1804,
2396,-4123,-1789,
1943,-4145,-1771,
1575,-4020,-1653,
987,-3814,-1512,
387,-3651,-1384,
-25,-3456,-1168,
-654,-3311,-1086,
-1244,-3257,-778,
-1843,-3244,-505,
-2217,-3319,-364,
-2769,-3342,-218,
-3341,-3342,-154,
-3619,-3188,-210,
-4086,-3039,-228,
-4376,-2885,-326,
-4807,-2845,-401,
-4997,-2968,-523,
-5160,-3250,-563,
-4986,-3521,-665,
-4633,-3714,-735,
-4357,-3960,-875,
-3970,-4174,-964,
-3560,-4297,-1152,
-3146,-4514,-1140,
-2838,-4758,-995,
-2264,-4939,-826,
-1651,-5057,-510,
-1023,-5273,-151,
-570,-5588,131,
-72,-5922,326,
338,-6142,561,
551,-6506,658,
747,-6657,788,
880,-6673,855,
914,-6565,878,
916,-6472,794,
980,-6322,758,
967,-6159,704,
1035,-5959,677,
1048,-5886,681,
1058,-5841,697,
976,-5928,754,
866,-6071,818,
823,-6321,1017,
772,-6549,1117,
791,-6661,1271,
741,-6637,1386,
809,-6604,1418,
800,-6478,1477,
775,-6205,1470,
710,-5996,1470,
637,-5642,1501,
564,-5292,1537,
417,-5026,1518,
323,-4714,1584,
233,-4369,1631,
149,-4186,1592,
82,-3941,1566,
4,-3792,1384,
-128,-3736,1210,
-243,-3763,1117,
-332,-3811,827,
-409,-3924,618,
-398,-4046,452,
-331,-4157,268,
-304,-4258,265,
-271,-4292,104,
-188,-4214,-19,
-105,-4062,-106,
90,-3793,-163,
280,-3250,-192,
574,-2480,-218,
914,-1918,-247,
1021,-1116,-327,
1294,-459,-378,
1628,-150,-349,
1716,36,-342,
1505,-147,-368,
1274,-687,-383,
989,-1113,-374,
928,-1403,-424,
807,-1791,-416,
611,-1969,-439,
402,-1988,-405,
253,-1912,-414,
26,-1685,-410,
-165,-1459,-405,
-356,-1131,-373,
-718,-879,-403,
-969,-540,-401,
-1380,-394,-384,
-1676,-322,-293,
-1885,-306,-207,
-2140,-379,-41,
-2426,-420,95,
-2536,-489,126,
-2683,-430,180,
-2790,-370,160,
-2811,-195,133,
-2827,-30,31,
-2753,29,-67,
-2645,75,-122,
-2502,139,-237,
-2413,75,-294,
-2269,6,-413,
-2143,-157,-417,
-1902,-352,-493,
-1662,-491,-516,
-1518,-616,-612,
-1211,-510,-724,
-1003,-389,-965,
-902,-144,-1180,
-735,149,-1367,
-477,352,-1632,
-339,621,-1785,
-188,915,-1943,
-45,1070,-1971,
-23,1210,-1997,
-3,1316,-1895,
1,1372,-1829,
-133,1508,-1692,
-218,1549,-1594,
-316,1624,-1507,
-480,1693,-1377,
-699,1693,-1215,
-787,1684,-1063,
-855,1424,-947,
-806,1120,-828,
-758,468,-703,
-616,61,-629,
-525,-626,-585,
-398,-1118,-634,
-312,-1328,-702,
-318,-1630,-836,
-429,-1840,-884,
-411,-1988,-965,
-358,-2288,-886,
-259,-2619,-752,
-97,-2841,-536,
-25,-3148,-405,
18,-3416,-292,
-8,-3538,-228,
-64,-3590,-259,
-131,-3582,-318,
-166,-3513,-487,
-223,-3470,-581,
-341,-3596,-801,
-360,-3785,-874,
-259,-3925,-918,
-143,-4014,-952,
-8,-4079,-934,
169,-4040,-918,
286,-3969,-902,
354,-3905,-867,
463,-3780,-856,
563,-3711,-773,
656,-3609,-717,
717,-3551,-669,
857,-3425,-615,
836,-3361,-561,
800,-3290,-461,
741,-3238,-292,
636,-3285,-182,
502,-3349,31,
458,-3402,156,
405,-3513,366,
382,-3560,521,
312,-3551,712,
217,-3515,802,
154,-3383,940,
-45,-3371,1046,
-113,-3319,1125,
-382,-3342,1198,
-583,-3352,1276,
-667,-3365,1314,
