=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.14 10:54:29 =~=~=~=~=~=~=~=~=~=~=~=
-16520
-16488
-16384
-16380
-16516
-16564
-16500
-16472
-16428
-16472
-16508
-16420
-16428
-16468
-16476
-16476
-16580
-16644
-16552
-16548
-16496
-16456
-16492
-16436
-16424
-16432
-16432
-16444
-16408
-16408
-16468
-16428
-16448
-16552
-16496
-16476
-16512
-16552
-16548
-16504
-16472
-16428
-16444
-16504
-16476
-16476
-16408
-16424
-16452
-16492
-16556
-16532
-16512
-16528
-16544
-16500
-16456
-16468
-16516
-16548
-16552
-16476
-16408
-16464
-16504
-16536
-16532
-16492
-16440
-16412
-16412
-16488
-16512
-16456
-16432
-16440
-16516
-16480
-16424
-16464
-16440
-16496
-16528
-16472
-16460
-16564
-16592
-16524
-16452
-16444
-16536
-16476
-16500
-16536
-16536
-16452
-16448
-16492
-16516
-16404
-16364
-16468
-16428
-16432
-16460
-16420
-16496
-16496
-16440
-16504
-16540
-16508
-16456
-16408
-16460
-16524
-16544
-16476
-16472
-16472
-16432
-16468
-16504
-16508
-16472
-16440
-16464
-16516
-16592
-16588
-16472
-16412
-16464
-16472
-16436
-16496
-16508
-16424
-16436
-16456
-16456
-16528
-16552
-16552
-16516
-16488
-16560
-16636
-16568
-16472
-16464
-16448
-16460
-16492
-16500
-16464
-16484
-16516
-16520
-16568
-16588
-16544
-16512
-16536
-16556
-16568
-16524
-16432
-16492
-16452
-16404
-16492
-16508
-16504
-16484
-16476
-16396
-16456
-16480
-16456
-16460
-16404
-16476
-16584
-16536
-16452
-16492
-16532
-16572
-16520
-16432
-16432
-16500
-16568
-16480
-16400
-16372
-16428
-16488
-16424
-16484
-16508
-16492
-16564
-16512
-16432
-16472
-16540
-16484
-16404
-16472
-16516
-16440
-16480
-16488
-16484
-16572
-16568
-16504
-16436
-16456
-16468
-16420
-16488
-16520
-16512
-16508
-16492
-16464
-16424
-16428
-16456
-16496
-16512
-16512
-16476
-16488
-16500
-16408
-16408
-16292
-16380
-16524
-16480
-16428
-16432
-16396
-16360
-16436
-16504
-16464
-16500
-16516
-16476
-16552
-16540
-16452
-16492
-16504
-16512
-16612
-16616
-16544
-16548
-16564
-16544
-16568
-16616
-16572
-16464
-16484
-16492
-16452
-16544
-16532
-16448
-16480
-16504
-16544
-16500
-16480
-16496
-16520
-16588
-16556
-16572
-16552
-16448
-16448
-16448
-16540
-16548
-16496
-16504
-16580
-16560
-16444
-16464
-16528
-16508
-16440
-16464
-16568
-16516
-16440
-16460
-16512
-16532
-16448
-16392
-16504
-16464
-16384
-16488
-16460
-16400
-16440
-16484
-16488
-16452
-16424
-16448
-16488
-16536
-16500
-16432
-16520
-16580
-16524
-16480
-16460
-16416
-16412
-16424
-16484
-16540
-16540
-16540
-16548
-16492
-16448
-16468
-16520
-16528
-16480
-16456
-16492
-16528
-16536
-16560
-16560
-16528
-16556
-16508
-16500
-16548
-16552
-16524
-16492
-16568
-16556
-16516
-16528
-16500
-16456
-16480
-16528
-16520
-16512
-16528
-16504
-16476
-16452
-16440
-16480
-16540
-16596
-16560
-16512
-16484
-16500
-16476
-16384
-16408
-16484
-16484
-16488
-16540
-16528
-16484
-16476
-16472
-16456
-16480
-16468
-16452
-16560
-16536
-16472
-16508
-16496
-16444
-16460
-16492
-16456
-16408
-16420
-16400
-16456
-16480
-16420
-16452
-16472
-16512
-16476
-16432
-16476
-16496
-16452
-16384
-16412
-16448
-16476
-16504
-16516
-16528
-16540
-16464
-16452
-16520
-16492
-16504
-16556
-16556
-16556
-16504
-16528
-16592
-16464
-16440
-16532
-16524
-16456
-16440
-16516
-16488
-16472
-16496
-16460
-16468
-16516
-16548
-16500
-16448
-16484
-16432
-16440
-16432
-16396
-16496
-16500
-16424
-16432
-16500
-16500
-16468
-16468
-16432
-16472
-16512
-16460
-16520
-16516
-16484
-16464
-16456
-16472
-16404
-16396
-16476
-16524
-16504
-16504
-16532
-16560
-16512
-16524
-16576
-16476
-16396
-16400
-16444
-16484
-16488
-16496
-16496
-16516
-16516
-16492
-16424
-16364
-16416
-16396
-16412
-16552
-16512
-16492
-16436
-16332
-16388
-16468
-16476
-16512
-16468
-16364
-16412
-16460
-16428
-16440
-16544
-16552
-16540
-16512
-16496
-16564
-16548
-16536
-16464
-16388
-16436
-16436
-16488
-16440
-16428
-16496
-16524
-16488
-16416
-16428
-16436
-16504
-16572
-16548
-16548
-16548
-16536
-16516
-16508
-16464
-16472
-16492
-16520
-16540
-16488
-16500
-16528
-16488
-16444
-16440
-16468
-16528
-16524
-16504
-16544
-16472
-16408
-16480
-16592
-16540
-16508
-16588
-16572
-16564
-16484
-16500
-16616
-16552
-16432
-16416
-16416
-16508
-16564
-16488
-16476
-16508
-16460
-16436
-16452
-16356
-16332
-16456
-16496
-16472
-16500
-16552
-16508
-16524
-16520
-16464
-16516
-16556
-16540
-16476
-16480
-16468
-16432
-16452
-16508
-16456
-16476
-16528
-16408
-16464
-16560
-16496
