=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.14 10:57:24 =~=~=~=~=~=~=~=~=~=~=~=
16520
16456
16560
16612
16612
16548
16508
16552
16628
16656
16676
16680
16632
16592
16640
16640
16672
16660
16552
16556
16632
16628
16576
16628
16664
16664
16656
16668
16628
16588
16636
16596
16592
16660
16616
16536
16504
16524
16564
16616
16676
16724
16696
16600
16556
16548
16548
16552
16600
16568
16564
16612
16552
16520
16568
16580
16560
16516
16540
16584
16588
16604
16588
16628
16652
16616
16600
16600
16568
16588
16624
16656
16624
16540
16524
16596
16640
16668
16676
16588
16528
16556
16636
16640
16608
16556
16584
16616
16592
16592
16652
16588
16568
16708
16660
16516
16524
16596
16648
16632
16600
16656
16708
16668
16640
16612
16644
16620
16556
16564
16564
16604
16644
16576
16572
16612
16596
16600
16632
16604
16636
16680
16616
16532
16576
16660
16636
16632
16612
16556
16572
16572
16600
16668
16680
16628
16592
16560
16548
16540
16556
16564
16568
16624
16616
16592
16692
16732
16672
16592
16524
16572
16572
16612
16596
16632
16644
16600
16592
16696
16680
16600
16648
16636
16604
16580
16568
16572
16592
16644
16644
16648
16604
16604
16572
16552
16528
16548
16552
16600
16608
16560
16644
16664
16680
16712
16680
16584
16456
16504
16580
16576
16560
16588
16628
16628
16580
16548
16552
16560
16628
16620
16552
16520
16576
16640
16632
16572
16600
16688
16624
16572
16556
16596
16660
16620
16620
16608
16612
16620
16644
16656
16604
16628
16664
16604
16624
16716
16664
16616
16632
16640
16628
16568
16532
16548
16604
16580
16580
16540
16528
16536
16568
16640
16680
16664
16632
16552
16572
16568
16584
16640
16568
16536
16536
16496
16560
16612
16612
16532
16576
16608
16612
16664
16616
16564
16596
16596
16564
16564
16608
16680
16652
16616
16636
16664
16632
16660
16704
16568
16568
16544
16564
16540
16616
16648
16632
16544
16540
16680
16656
16584
16640
16628
16584
16592
16588
16608
16604
16560
16536
16536
16584
16584
16620
16672
16636
16576
16532
16568
16584
16556
16528
16568
16628
16660
16660
16596
16564
16532
16536
16600
16600
16636
16600
16548
16588
16648
16616
16528
16512
16520
16492
16516
16612
16632
16584
16536
16572
16604
16552
16596
16600
16600
16596
16576
16576
16636
16624
16564
16584
16628
16616
16708
16664
16576
16568
16580
16680
16652
16584
16604
16584
16568
16612
16612
16624
16580
16520
16540
16620
16680
16696
16708
16656
16628
16664
16628
16620
16632
16608
16628
16684
16668
16604
16604
16552
16536
16508
16500
16536
16628
16692
16624
16572
16592
16624
16560
16500
16548
16556
16496
16496
16596
16668
16664
16636
16636
16540
16504
16572
16596
16648
16684
16596
16576
16588
16544
16572
16588
16592
16596
16620
16640
16620
16560
16492
16588
16588
16648
16576
16584
16640
16640
16604
16568
16520
16572
16664
16672
16576
16544
16572
16540
16560
16540
16520
16576
16584
16584
16556
16572
16620
16636
16620
16596
16560
16520
16592
16680
16584
16540
16536
16528
16564
16592
16644
16644
16572
16572
16572
16612
16608
16660
16648
16616
16608
16576
16540
16536
16612
16596
16572
16688
16676
16648
16684
